artist,artistID,song,withArtist,withID
,2902750,"Move (Feat. Uno, GOLDBUUDA) (Remaster),True Hearted (Feat. Uno),Street Life (feat.uno),Get out my way (Feat. Uno),THUGGIN(Feat. Uno),Look (Ft. Uno),Surf (Feat. h3hyeon, Uno),Move (feat. Uno & GOLDBUUDA),타이레놀(feat. UNO),No Problem (feat. Uno),Goyard (feat.Uno,Kash bang),(bonus) skbdbd (Feat. Kash Bang, Juhwi, Uno),FIREBRIMSTONE! (Feat. UNO, LOLLY) (Prod. 야간캠프),널 지켜주는 밤 (Feat. Kash Bang, UNO) (Album Ver.),널 지켜주는 밤 (Feat. Kash Bang, UNO)","Ian Ka$h (이안캐시),8urp,Lil jibo,배드맥스 (BadMax),WVN,THUGBOYY,Yammo,Ian Ka$h (이안캐시),스카프 (SC4F),마디 (MADII),Kash Bang,Kyowa,Lil 9ap,내리오니 (naerioni),LOLLY,LOLLY","870321,2757062,2907021,967169,2755805,2863681,695342,870321,2902482,2902484,1703393,2909886,776635,2750355,792349,792349"
,3090290,"회상 (feat.KAMBO, ICE PUFF, Prince O Two),Under GOD (feat. Kambo),DRIP (Feat. Kambo)","번어리를빗 (Burn a little bit),Max Kim,SZN","3137530,3089446,3098902"
,2640968,"PRICELESS (Feat. 토이고),품행 Megamix (feat. Taeb2 , 백식 (Baeksik) , 토이고 , Northfacegawd),가짜가 진짜를 욕하면 곤란하지 RMX pt.1 (feat. 킹치메인, 클러치, 토이고, 시기펩, 크루셜스타, 스카이민혁, 제이문, 손심바),TITH (Feat. toigo),PARTY AFTER PARTY (Feat. ZENE THE ZILLA, toigo),국 REMIX (Feat. 토이고, Max Kim, ODEE),꼭꼭 숨어라 (feat. 토이고),DESERVE (feat. ZENE THE ZILLA, 토이고),gb freestyle (Feat. 365LIT, 토이고),E OH OH (Feat. 토이고, Woodie Gochild),나미는 [Feat. 토이고 (toigo)],TR!P (Feat. 토이고),IN A ROW (feat. JUPITER, TOIGO),LA FAMILIA REMIX (Feat. ZENE THE ZILLA, Rakon, Lil Poet, Dawn Dox, JUPITER, 토이고, Woodie Gochild, 365LIT, KOREANGROOVE, 차메인),Hey, yes, sure (Feat. toigo)","팔로알토 (Paloalto),드라마보이다무비 (dramabo!damovie),IndEgo Aid,부현석,토이고 (toigo),KOREANGROOVE,부현석,YS Block,JUPITER (주피터),그린베이지 (greenbeige),차메인 (ChaMane),프로젝트 X,SUL (에슈엘),365LIT,부현석,365LIT","170978,2875539,2111331,905563,2640968,2243328,905563,2958793,1024132,836754,785725,2919224,1866591,2620684,905563,2620684"
,2961721,"Seoul To Cali (Feat. J4 Prada),Pull Up (feat. NSW yoon , J4 Prada),Now I Can See (Feat. J4 Prada),I Gotta Go (Feat. J4 Prada),미래 2 (feat. KHAN, J4 Prada, Polodared)","NSW yoon,멧돼지,8urp,NSW yoon,Don Mills","2922884,2741314,2757062,2922884,729407"
,2971357,"MIRROR(feat. Polodared),HIGH RISK HIGH RETURN (Feat. Polodared),Feel Like (Feat. k4ton, polodared),Sun down remix (feat. Polodared, NSW Yoon),HERO (Feat. Polodared),Mr. FOSHO (feat. OXYNOVA, Polodared, KHAN),끄덕 (feat. Polodared),요리사 (Feat. Polodared),GGD (Feat. Polodared),Yooooo (Feat. 키드밀리, sokodomo, Polodared),내 야마, 내 야망 (Feat. hotaroona, Polodared),책임 (Feat. Polodared),강변북로 (Feat. Polodared, M!KYLE & KOREANGROOVE),Chase On Me Ft. Polodared, Superbee,Peace Out (MEGA MIX) (feat. Don Mills, 안병웅, San E, Chillin Homie, oygli, BIG Naughty (서동현), oceanfromtheblue, TRADE L, 펀치넬로 (punchnello), 에이체스 (A-Chess), DON MALIK (던말릭), Khakii (카키), Polodared, Dive (다이브), 키모엘 (Kimo:L)) (Prod. Yoon),딱 대 (Feat. Polodared),BOOZA (Feat. Polodared),미래 2 (feat. KHAN, J4 Prada, Polodared)","라비 (RAVI),SINCE,Yuki,스카프 (SC4F),마디 (MADII),8urp,YLN Foreign (이정운),Cuven Hardi (쿠벤 하디),Young Five,CIKA,Lil Moshpit,아이스보이 (IceBoyy),Uno (우노),조니 쿼니 (JOHNY KWONY),THUGBOYY,Blase (블라세),구본겸(RB NINE),키츠요지 (kitsyojii),Don Mills","673448,2138586,3050119,2902482,2902484,2757062,2750544,2884493,2954787,2560281,776579,1625696,2902750,982617,2863681,2113072,2945477,2642425,729407"
,2945477,"Welcome Back REMIX (feat. 가오가이, D.Ark, 박재윤, 키츠요지, 행주, NSW yoon, CHERRY BOY 17, 구본겸, Benny G, TRADE L, 노윤하),MAN REMIX (feat. CHERRY BOY 17, Touch the Sky, KHAN, Benny G, 구본겸, Vapo (허원혁), 황세현, 이정현),Welcome Back (feat. 구본겸, NSW yoon),STREET SHIT (feat. 구본겸),질주 (Feat. 구본겸),공사 (2004) (Feat. 황세현, Touch the Sky, Say Royce, 구본겸, ziika, YT sosa, NSW yoon),두 팔과 두 다리 (Feat. 구본겸),스파링(Feat. Rich Bourne NINE, Don Mills),Products (Feat. 구본겸),무법지대 (Feat. 염따, 구본겸 & YLN Foreign)","M1NU,M1NU,M1NU,Street Baby,ARON,황지상 (HWANG JI SANG),8urp,J4 Prada,Ambid Jack,Choo","2748100,2748100,2748100,2761328,2904084,3048942,2757062,2961721,2858170,2901612"
,2961830,"Who Got (feat. 44MAGNUMB),Take Back ( Feat. Templestay, 925, Kidi Eye, GVNU, 44Magnumb ) ( Prod. GVNU )","Saint Pablo,IM CHAAN,DTB","2941106,2950388,2961748"
,831672,"PENTA KILL (feat. STXXCH),Stardust (Feat. JJANGYOU, STXXCH),GMO PIZZA (feat. STXXCH, Kim Addict),BAD FEELIN’ (FEAT. STXXCH, Khundi Panda),Lose (Feat. Stxxch),Work It Out (Feat. Jinmenusagi, SKOLOR, STXXCH & NVKED),HELLO (Feat.STXXCH),Breathe(feat.STXXCH, xannyboiwet),Other (Feat. STXXCH, EK),Run avvav (Feat. Stxxch),Earth Rotaion (Feat. Dirtyframe, Stxxch),Lie (Feat. NAKED & STXXCH),Motorboat (Feat. yagan camp, STXXCH),Seagull (Feat. yagan camp, STXXCH),PIFF (Feat. STXXCH, Rich Viet Cong),봄봄해 (Feat. Stxxch),Image Of You (Feat. Stxxch),All Tied Up (Feat. STXXCH),All Tied Up (Feat. STXXCH),HAYAKU (Feat. STXXCH),기회비용 (Feat. Young Lion, Stxxch, 한울(Airplaneboy), 홍진선)","Karacin Jr. (카라신주니어),2020 Evangelion,iladiladilad(일라드),NVKED (네이키드),이고 (Ego),Tap.T,NVKED (네이키드),NVKED (네이키드),Futuristic Swaver,Karacin Jr. (카라신주니어),Karacin Jr. (카라신주니어),LOLLY,LOLLY,LOLLY,LOLLY,Karacin Jr. (카라신주니어),아거 (AGER),NVKED (네이키드),NVKED (네이키드),Futuristic Swaver,Wellawood","957813,2906956,2742587,1273809,991251,2140645,1273809,1273809,827147,957813,957813,792349,792349,792349,792349,957813,859666,1273809,1273809,827147,915666"
,2890910,,,
,2190972,"Huh (Feat. Dirty Frame, Oddity Nature)",ORANGE FOX,2748687
,1717706,"paradise (Feat. ponyromo, kellygreen)",롱드라이브 (Long Drive),787057
,916318,"By my side (Feat. Brick, .com)",반에스틴 (BAN ESTIN),1627566
,860085,"쓰레기 (with mOOn),뚝배기 (with mOOn, Homeboy),향기 (with.mOOn),STAY (Feat. Hash swan, Moon),Fantasy (Feat. MOON),STAY (Feat. Hash Swan & Moon),Howling (Feat. Moon),시간이 많아 (Feat. mOOn),좋아 죽어 (Feat. Kigga & mOOn)","닥터레드(DR.RED),닥터레드(DR.RED),홈보이 (Homeboy),닥터레드(DR.RED),NVKED (네이키드),NVKED (네이키드),NVKED (네이키드),Jose (호세),Kigga,Dbo (디보)","2740526,2740526,1625666,2740526,1273809,1273809,1273809,1229784,981337,831169"
,792349,"Miok (Feat. LOLLY),99% (Feat. LOLLY),GIVE UP+ (Feat. LOLLY) (Prod. 야간캠프, MISERY),FIREBRIMSTONE! (Feat. UNO, LOLLY) (Prod. 야간캠프),OPPA (feat.LOLLY),이방인 (feat. LOLLY),Ice Blast (feat. LOLLY, Airplaneboy),Gasoline (Feat. LOLLY),Emotions (Feat. LOLLY),걱정말고 다녀와 (Feat. LOLLY),겨울잠 (Feat. Stella Jang, Ja Mezz, Lolly, Taylor, HYST),MALIBU (Feat. LOLLY),ADIDAS (Feat. LOLLY),AXTI (Feat. LOLLY),ANTI (Full Ver.) (Feat. LOLLY),이제는 떳떳하다 (Feat. GRAY, Crucial Star, Black Gosi, MC Meta, Lolly)","Dellan Afuz,RED KEEF,야간캠프,내리오니 (naerioni),강재구,SUNOH,SUNOH,소년소년소년,Futuristic Swaver,Kash Bang,김태균 (TAKEWON),Coco Frankie,STXXCH,STXXCH,STXXCH,김태균 (TAKEWON)","2299692,2745283,1702469,2750355,857524,2138631,2138631,2621324,827147,1703393,710456,913315,831672,831672,831672,710456"
,2622202,"Keep your head up (Feat. 래원),Drivin' (Feat. 래원 (Layone), BIG Naughty),전체관람가 (Feat. 래원, 리뷰어),이거 마시면 우리 사귀는 거다 (Feat. 래원) (Prod. Jumal of SMGS),W Story (Feat. 래원),난 너무 많은 걸 잊고 살았네 (Feat. 래원),파도 (Feat. 래원),One Night (Feat. 래원),day&night (Feat. 래원),흠 (Feat. 래원),08베이식 REMIX (Feat. 365LIT, CHANGMO, CROWN J, DON MILLS, FANA, GAEKO, LAYONE, lIlBOI, MYUNDO, PAUL BLANCO, SAN E, SWINGS, SKINNY BROWN, VERBAL JINT, YUMDDA),White Love (스키장에서) (feat. 래원),Double Up (Feat. 염따, The Quiett, 머쉬베놈, 래원),끝인거야 (Feat. OLNL, 래원),일어나 Remix (Feat. Blase, 차메인, Mckdaddy, dsel, 래원, Posadic, 가오가이, 스카이민혁),남쪽 (Southside) (feat. 래원(Layone)),NEW HERO (Feat. 래원(Layone)),셔터 올려 (feat. 래원, 베이식),뒷 박자 (Feat. 넉살, 래원 (Layone)),흠 (Feat. 래원),털어! (Feat. M1NU, Veinyfl, Swervy, 래원, 이영지, Lil Nekh, D.Ark),Everything All I Have (Feat. 래원, 베이식),Brand (Feat. 래원 (Layone)),Empty Canvas (Feat. 래원, 이영지),Ticket (Feat. 래원),Wash (feat. 래원),병아리 (feat. 래원),끝이라고 말하지 마 (feat. 래원),존시나 (Feat. Northfacegawd, JUSTHIS, 래원),야놀자 (Feat. Modern Orange, TOYCOIN, 래원),자 (Feat. 래원),사춘기 (Feat. 래원)","이영지,김승민,지조,가오가이 (kaogaii),키츠요지 (kitsyojii),난닝구,인범,원재,전현재,추서준,류정란,김미정,비오 (B.O.),베이식 (Basick),라붐 (LABOUM),KOONTA (쿤타),LOTI (로티),키츠요지 (kitsyojii),서출구,최수환 (Choi suhwan),브라운티거 (Brown Tigger),한해,비오 (B.O.),BIG Naughty (서동현),공훈(Gong Hoon),BE'O (비오),베이빌론 (Babylon),Futuristic Swaver,달지,공훈(Gong Hoon),JAEHA (재하),염따,에이로우 (ALow),Ja Mezz,베이식 (Basick)","2636153,827322,606622,2758157,2642425,3090546,3090547,3090548,2644439,2743442,3084430,22119,923826,241227,783462,254105,2947017,2642425,745034,2886724,1381801,602174,923826,2744750,2912431,2758756,873322,827147,2242554,2912431,2862839,202530,1760087,743761,241227"
,1907452,,,
,2864434,Dream Stalker (Feat. seeso(시소)),East frog,2619707
,2645933,"DRINKS (Feat. Billionaireboy Wan),No More (Feat. Billionaireboy Wan)","BIG SLIME,Lil Been","2885844,2744788"
,1088,"Do what I do (Feat. 이적, Pphk),Universe (feat. 이적),다이아몬드,나는 지금... (With 이적),Reset (With 이적),축배 (Feat. 이적),그땐 그랬지(Feat. 이적),거위의 꿈(Feat. 이적),시큰둥 (Funk The World) (Feat. 이적 , David (a.k.a. Microdot)),그땐 그랬지 (Duet. 이적, Live),모두 어디로 간걸까? (Feat. 이적),조조 할인 (Feat. 이적)","최자,피노다인(Pinodyne),이효리,강승원,토이,김동률,김동률,김동률,다이나믹 듀오,김동률,토이,이문세","3262,421702,1713,34872,100014,925,925,925,108358,925,100014,43"
,2111772,"business boy (Feat. 김농밀, BLOO),YMMF (Feat. 오담률(김농밀)),스웩님 (Feat. 오담률, 지젤)","허성현 (Huh),LOVO VERDI (로보베르디),이수근","2190397,1866094,23432"
,1910367,,,
,487865,"Failan (feat. 그냥노창),Whatever (Feat. 율음, 키드밀리, 그냥노창, The Quiett, Raf Sandou),5000/30 (Feat. 그냥노창),좆됐다 (Feat. 천재노창, Kid Milli) (Prod. By 천재노창),(Bonus Track) 달려 (Feat. 기리보이, BILL STAX, 스윙스, 씨잼, 천재노창),Sushi (Feat. C Jamm, 천재노창),커트코베인 (Feat. 천재노창),YEYE (Feat. 천재노창),원해 (WANT IT) (Feat. 천재노창 & 비프리),(Bonus Track) 걍 음악이다 Remix (Feat. 바스코, 천재노창, BewhY),I'll Be There 2014 (Feat. 천재노창),100 (Feat. 천재노창),All We Go To Hell (Feat. Swings, Jay Moon, 노창)","Panda Gomm,sAewoo (세우),Osshun Gum,스윙스,한요한,BILL STAX (빌스택스),한요한,BILL STAX (빌스택스),박재범,C JAMM,스윙스,블랙넛 (Black Nut),BILL STAX (빌스택스)","967215,1272839,1626547,236970,716984,27652,716984,27652,443420,729560,236970,727519,27652"
,2559746,"가짜가 진짜를 욕하면 곤란하지 RMX pt.2 (feat. 이센스윙스, 오드럼프, 베코엘, 스마일리데브론, 김모노, 사이코, 유명한아이, 99’ Nasty Kidz, 김미정),Genome (Feat. Smiley Debron),20000 (Feat. Smiley DeBron),Mr. Clean (Feat. Smiley DeBron),BNGO(Boy’s Never Getting Old)(Feat. DeBron),star star! (Feat. 데브론),crystAl ring! (feat. DeBron),BNGO(Boy’s Never Getting Old)(Feat. DeBron)","IndEgo Aid,컬리넌 (Cullinan),배드맥스 (BadMax),배드맥스 (BadMax),Mody,나기 (nagi),바끼리,Mody","2111331,2880899,967169,967169,719542,2945187,2736990,719542"
,925066,"Choice (with Nathania, GyuJin),COOLEST FIRE EVER (Feat. GEM, JUSTHIS, HORIM, Khundi Panda, Symba J, 스윙스),BADU (Feat. Symba J)","우림,JINBO,소울렛 (Soullette)","2870401,169115,1625577"
,1273058,,,
,1285642,"Story of 9 (feat. TIZKOI),Story of 9 (feat. TIZKOI),LIVE MY LIFE (Feat. 티지코이) (Prod. OKLA)","Slim 9lock,Slim 9lock,오클라 (OKLA)","2889796,2889796,784540"
,2633847,"Dickhead Freestyle (Feat. viceversa, Swings),LSYB (h4rdy Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (Viann Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (dnss & swelley Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (Hongsamman Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (HARING Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (hansen Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (COZ Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (4URA & Chill Satellite Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (han young Remix) (Feat. JP, sokodomo, viceversa, Untell),LSYB (sesåme Remix) (Feat. JP, sokodomo, viceversa, Untell),LSYB (FRNCH BLACK Remix) (Feat. JP, sokodomo, viceversa, Untell),LSYB (918 Remix) (Feat. JP, sokodomo, viceversa, Untell),LSYB (Chane Remix) (Feat. JP, sokodomo, viceversa, Untell),FM (Feat. viceversa, Dayoff),SMUGGLERS (Feat.viceversa),Don′t bother (Feat. Jeremy Quest, Basick, viceversa),Lil Sheep’s Yung Blood (Feat. JP, sokodomo, viceversa, Untell),FM (Feat. viceversa, Dayoff),술 (SUUL) (Feat. viceversa, 27RING),돈길만걷자 (Money Way Only) (Feat. viceversa),outta my face (Feat. viceversa, ponyromo),필요 (Feat. viceversa),벌꿀오소리 (Feat. Changstarr*, viceversa, BahN),고무줄 (Feat. viceversa),원기옥 RMX (Feat. Asol, Changstarr, Basick, niahn, viceversa, QM, Jiho Givenchy) [Prod. ShahgooN X XENOVIBE X YOUNG VA$$],Never Be Like Me (Feat. Dbo, Young Stone, viceversa),Up (feat. viceversa),Key (Feat. viceversa),원기옥 RMX (Feat. Asol, Changstarr*, Basick, niahn, viceversa, QM, Jiho Givenchy) [Prod. ShahgooN X XENOVIBE X YOUNG VA$$],비먹어 (Prod. louis maui))","Ian Ka$h (이안캐시),Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,탐쓴 (TOMSSON),SAUVAGE,채리 (chaeree),Will Not Fear,탐쓴 (TOMSSON),eggu (에구),블리노 (Blino),롱드라이브 (Long Drive),hyeminsong,27RING,27RING,27RING,맥대디 (Mckdaddy),라코 (LAKO),BIG $LAM (빅슬램),27RING,gre gory (그레고리),KEMBETWA","870321,2561387,2561387,2561387,2561387,2561387,2561387,2561387,2561387,2561387,2561387,2561387,2561387,2561387,858547,2894068,2867602,2561387,858547,2631431,1957778,787057,2760535,2643825,2643825,2643825,774027,1628548,928082,2643825,2633841,1866181"
,2643825,"Butterfly (Feat. 27RING),부자 (Feat. 마블제이, 이칠링),BC (Feat. 27RING),술 (SUUL) (Feat. viceversa, 27RING),BC (Feat. 27RING),BUZA (Feat. Marvel J, 27RING)","로이도 (Roydo),오클라 (OKLA),벨 (Belle),eggu (에구),벨 (Belle),오클라 (OKLA)","747845,784540,1050149,2631431,1050149,784540"
,2857375,"PG Jackson (Feat. Cage),I Wonder Why (Feat. jjjjj)","Sun Gin,Sun Gin","3054176,3054176"
,2881444,"I`m sorry (Feat. Lyon),LOUNGE (feat. Lyon),OUOEO Feat. (김모노 (Kim Mono),리온 (Lyon),So Black,￦olfish),BREAK (Feat. 리온, 김모노, 이동화)","I-NORI,켈시 (Kellsy),Uncommon,Hush Cloud","2958289,2882154,2086837,2949162"
,2926961,,,
,2930565,"같이걷던그날밤 (Feat. CREAL),기억조각 (Feat. V.et, CREAL)","JangWon (장원),Nua","2873434,3094068"
,2930010,,,
,2560630,"Coco (feat. Michel Yang),PLEASE GO (Feat. Michel Yang, Blase)","종윤,DJ ROOTS","3058271,2752534"
,2752534,,,
,2869251,,,
,167998,"깡통 (Feat. 화나, 차붐),Deadfool (Feat. FANA, A-Chess, Redef),거듭해 (Feat. FANA),길었던 겨울 (Feat. FANA),그 동안에 (Feat. 화나, DJ 2BAE),길었던 겨울 (Feat. FANA),Sole Survivor (Feat. 김효은, FANA),원시의 힘 (Feat. 화나 & 개코),UNMASK (Feat. 화나),변경 (Rise of the Rebels) (Feat. 화나),Two Suns / The Constant (feat. FANA),Like a blood (Feat. FANA, DJ Tiz),매일 더 사랑스러운 그대 (Feat. 화나(Fana)),I Don't Give A F**k (Feat. 화나),꿈깨 (Feat. 화나),Keep (Feat. Kebee, The Quiett, 화나, DJ Keri & Nicolson-Le Very Stronger crew) (Remastered),거울아 거울아 (Feat. 화나),Suicide Squad (Feat. 화나),RUM VIBE (Feat. 화나),EVIL MARCH (Feat. FANA),RUM VIBE (Feat. 화나),Walkin Dead (Feat. 화나),Drunk (Feat. 화나),Day 2 Day (Feat. 화나, SUMIN),Tape Rec (Feat. 화나),Yo (Feat. JAYT, FANA),껌 (Feat. 화나, 오지은),Lonely Night (Feat. 화나),숨이차 Remix (Feat. Ugly Duck, Fana, Zion.T, Crucial Star, Zico, DJ Dopsh),맹종 (Feat. Fana),A Master Shit (Feat. 화나 & DJ Wegun),속닥속담 (Feat. 화나),바라봐 다 (Feat. 화나),Nu Leaders (Feat. Huck-P, Jjk, Kirbytrap, Dragon A-T, Deepflow, Dead'P, 화나, Beenzino),Airplane Music (Feat. Basick, Rimi, Beenzino, Fana＆San E),주파수 (Feat. 화나),Black Way (Feat. 도끼, The Quiett, Fana)","지조,블랙쉽 (BLSP),조광일,Way Ched (웨이체드),unofficialboyy,차메인 (ChaMane),Way Ched (웨이체드),unofficialboyy,DON MALIK (던말릭),Khundi Panda,탐쓴 (TOMSSON),허클베리피 (Huckleberry P),The Geeks,PK (P.ZONE&KL),조규찬,Paxy (팍시),RUDAP (루댑),마일드 비츠,Hash Swan,DINO.T (다이노티),탐쓴 (TOMSSON),IGNITO (이그니토),탐쓴 (TOMSSON),제이에이 (JA),QM,차우 (Chawoo),엄프,그루브찬스,빈티지코드,K.SHIN,매드클라운,MSG,긱스 (Geeks),제리케이 (Jerry.k),The Quiett,The Quiett,이루펀트,조 브라운,The Quiett,드렁큰 타이거,노도","606622,3079472,2738493,1271788,1628094,785725,1271788,1628094,789943,1703507,858547,567813,107323,789472,525,789685,979179,219808,827434,925880,858547,198318,858547,227557,773440,868729,686399,882429,882441,838352,219621,735050,525805,204814,27744,27744,182366,240208,27744,100027,198042"
,2741935,"Wohhh (Feat. Koy Pilly, Dawn Dox),BETTER LYF (Feat. ZENE THE ZILLA, greenbeige, Rakon, iknouwannit, Dawn Dox, J;KEY, ogoovado, Val'dane) (Prod. iknouwannit),5LYF (Feat. iknouwannit, Dawn Dox, J;KEY, Rakon) (Prod. SLO),FLOCC Freestyle (Feat. Dawn Dox, Woodie Gochild, greenbeige, Lil Poet, 부현석, Lil Samoan),LA FAMILIA REMIX (Feat. ZENE THE ZILLA, Rakon, Lil Poet, Dawn Dox, JUPITER, 토이고, Woodie Gochild, 365LIT, KOREANGROOVE, 차메인),불빛 (Feat. Dawn Dox) (Streetlamp),Moon Slide (Feat. Dawn Dox),야자수 (Feat. Rakon, Dawn Dox),Thugs' Nite (Feat. ZENE THE ZILLA, Dawn Dox)","KOREANGROOVE,YTC4LYF,YTC4LYF,KOREANGROOVE,부현석,그린베이지 (greenbeige),KOREANGROOVE,제이키 (J;KEY),Rakon","2243328,3078586,3078586,2243328,905563,836754,2243328,788057,838298"
,6985,"기도 (Feat. 버벌진트, Taylor, Hoody) (Remastered),불면궁상 (feat. 버벌진트),I'm Not Sure (Feat. Gist, 버벌진트),부정의 부정은 긍정 (feat. 버벌진트),상업예술 (Feat. 하인애, Verbal Jint),용용 (Feat. 버벌진트),08베이식 REMIX (Feat. 365LIT, CHANGMO, CROWN J, DON MILLS, FANA, GAEKO, LAYONE, lIlBOI, MYUNDO, PAUL BLANCO, SAN E, SWINGS, SKINNY BROWN, VERBAL JINT, YUMDDA),What do you know (feat. Verbal Jint),Insomnia (Feat. 버벌진트),Chill이란 낱말의 존재이유 (Feat. Verbal Jint),터벅터벅 (Feat. 버벌진트),Mid-Summer Nights Dream (Feat. Verbal Jint, Ja Mezz),Summer Love (feat. Verbal Jint, Basick),jungle (feat. 버벌진트, 김아일),Yucked Up Clan! (Feat. CHOILB, Puff Daehee, 버벌진트),상업예술 (Feat. 하인애, 버벌진트),Hotel Lobby (Feat. 버벌진트),Listen To You (feat. 버벌진트),Be my valentine (feat. 버벌진트),Veteran (feat. Paloalto, JUSTHIS, Leellamarz, 버벌진트),NME’S (Feat. 버벌진트),Du Du (Feat. Verbal Jint),해바라기 (Feat. 버벌진트),I CAN TELL (feat. BRADYSTREET, 버벌진트) (prod. Mokyo),Living Legend 2020 (Feat. 버벌진트),GOAT ft.버벌진트,기도 (feat. 버벌진트, Taylor, Hoody),오랜만이야 (Feat. 버벌진트),사라(feat.버벌진트,Lil sunder11)(prod.Add Blessed),시발점 Remix (Feat. 버벌진트, Beenzino),거장 (Feat. Verbal Jint),여름냄새 (I Smell Summer) (feat. 버벌진트),OPENING CEREMONY (Feat. 버벌진트, MC Meta, 로꼬),Mathematical Madness (Feat. 버벌진트),차가워 (Feat. 버벌진트),4 AM (Feat. Verbal Jint),Karma (Feat. Verbal Jint, The Quiett, TakeOne, Nucksal & Bewhy),구름과자 (Feat. OLNL, Jito Mo, Verbal Jint),HD (Feat. The Quiett, Hash Swan, Verbal Jint),HD (Feat. The Quiett, Hash Swan, Verbal Jint),WYA (Feat. 버벌진트),한 시간만 (Feat. 버벌진트),OPENING CEREMONY (Feat. 버벌진트, MC Meta, 로꼬),매일 (Feat. 버벌진트) (Prod. By IOAH),지구 멸망 (Feat. 버벌진트),랩을 안 했다면 (Feat. Satbyeol, Verbal Jint),All Stars (별들 사이에) (Feat. Verbal Jint, Paloalto, djfriz),Pistol Bae (Feat. Verbal Jint, SLEEQ),을 (Feat. 버벌진트, ESBEE),한 시간만 (Feat. 버벌진트)","릴보이 (lIlBOI),노도,HD BL4CK,피타입 (P-TYPE),김태균 (TAKEWON),키츠요지 (kitsyojii),베이식 (Basick),NS 윤지,김승민,THAMA,한요한,ILLSON,Lil Cats,제이호,Khundi Panda,김태균 (TAKEWON),페노메코 (PENOMECO),우주왕복선싸이드미러,CRYSTAL COVE,브린 (Bryn),Dayday (데이데이),TAEO,래원 (Layone),pH-1,인피닛플로우 (I.F),원슈타인,릴보이 (lIlBOI),빈센트블루,TAKUWA,BIG Naughty (서동현),BewhY (비와이),freevj,인피닛플로우 (I.F),스윙스,한요한,Yammo,베이빌론 (Babylon),DAKSHOOD,HD BL4CK,HD BL4CK,Se.A (세아),D'uncanny (디언캐니),인피닛플로우 (I.F),스윙스,비오 (B.O.),수퍼비 (SUPERBEE),마이크로닷 (Microdot),리코 (Rico),키겐,D'uncanny (디언캐니)","623251,198042,693171,15584,710456,2642425,241227,433746,827322,1629273,716984,164737,1239241,734583,1703507,710456,787227,990961,2907230,1813845,651031,2634437,2622202,943511,102982,1702472,623251,2561048,1814153,2744750,739740,2643993,102982,236970,716984,695342,873322,743772,693171,693171,748507,715721,102982,236970,923826,695757,716177,725563,231569,715721"
,2754781,"Door (Feat. MG, Vivan)",전원,2872193
,2084732,,,
,2862725,Potato Chips (feat. Vroomink),"Tae the Ape,Yung woody (영 우디)","2937367,2855192"
,6983,"악마의 연기 (Feat. Perry),널 버리지마 (Feat. 1tym, Perry),한번만이라도 (Feat. Perry),Lights, Camera, Action (Feat. Jinusean & Perry)","양현석,양현석,양현석,양현석","1870,1870,1870,1870"
,768246,"물결 (Swim Good) (Feat. Nuz),물결 (Swim Good) (Feat. Nuz)","플릭 (FLIK),플릭 (FLIK)","1814119,1814119"
,734583,"I Get Thirsty (feat. oygli, jayho),COMFY (feat. jayho),역힙꼰 (feat. jayho),Sunshine (Feat. Slchld, jayho),Smoker’s Poem (Feat. jayho, BILL STAX),DEADMAN-리짓군즈 Remix (Feat. 뱃사공, 재달, jayho),Bronco (Feat. 뱃사공, BLNK, jayho, 재달 of LEGIT GOONS),부재중 (Feat. jayho, 안신애 of 바버렛츠),Kill em All (Feat. 넉살, 콸라, Jayho, Young Jay),if heaven is real (Feat. Jayho) (Remastered Ver.),Big Fish (Feat. Jayho of Legitgoons),if heaven is real (Feat. Jayho),Seaside (Feat. 제이호 of 리짓군즈) (Prod. JoJo GREEN),불 (Feat. Jayho),Where Is Good (Feat. Jayho),IAGD (Feat. Jayho),Villain (With. Jayho, Blnk-Time),미도 (Feat. Blnk-time, 뱃사공, Jayho Of 리짓군즈)","우탄,버기,돈 싸인 (Don Sign.),팔로알토 (Paloalto),Young Soul,Authentic,Biglightbeatz,BLNK,코드 쿤스트 (CODE KUNST),뱃사공,뉴챔프,Crack Bit (크랙빗),Pick!,Crack Bit (크랙빗),디아비 (D.I.B),뱃사공,에이뤠,엄프,NUZ (누즈),LEGIT GOONS (리짓군즈),코드 쿤스트 (CODE KUNST)","568911,729410,1024147,170978,687650,875396,870511,691131,724086,719436,602024,774240,433704,774240,1760150,719436,836752,686399,768246,736369,724086"
,1461530,"WOLF (Feat. EK, BIGONE, Neal, Yellow D, SEMI) (Prod. Neal)",MBA (Most Badass Asian),828951
